ID,Sentence,Template,Person,Gender,Race,Emotion,Emotion word
2018+AC0-En+AC0-mystery+AC0-12596,The conversation with Melanie was wonderful.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Melanie,female,European,joy,wonderful
2018+AC0-En+AC0-mystery+AC0-08016,The conversation with Melanie was great.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Melanie,female,European,joy,great
2018+AC0-En+AC0-mystery+AC0-03375,The conversation with Katie was irritating.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Katie,female,European,anger,irritating
2018+AC0-En+AC0-mystery+AC0-10219,The conversation with Katie was vexing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Katie,female,European,anger,vexing
2018+AC0-En+AC0-mystery+AC0-12672,The conversation with Katie was outrageous.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Katie,female,European,anger,outrageous
2018+AC0-En+AC0-mystery+AC0-07481,The conversation with Katie was annoying.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Katie,female,European,anger,annoying
2018+AC0-En+AC0-mystery+AC0-13725,The conversation with Katie was displeasing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Katie,female,European,anger,displeasing
2018+AC0-En+AC0-mystery+AC0-12849,The conversation with Katie was depressing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Katie,female,European,sadness,depressing
2018+AC0-En+AC0-mystery+AC0-08125,The conversation with Katie was serious.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Katie,female,European,sadness,serious
2018+AC0-En+AC0-mystery+AC0-03561,The conversation with Katie was grim.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Katie,female,European,sadness,grim
2018+AC0-En+AC0-mystery+AC0-00533,The conversation with Katie was heartbreaking.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Katie,female,European,sadness,heartbreaking
2018+AC0-En+AC0-mystery+AC0-11600,The conversation with Katie was gloomy.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Katie,female,European,sadness,gloomy
2018+AC0-En+AC0-mystery+AC0-02124,The conversation with Katie was horrible.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Katie,female,European,fear,horrible
2018+AC0-En+AC0-mystery+AC0-02476,The conversation with Katie was threatening.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Katie,female,European,fear,threatening
2018+AC0-En+AC0-mystery+AC0-07252,The conversation with Katie was terrifying.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Katie,female,European,fear,terrifying
2018+AC0-En+AC0-mystery+AC0-01429,The conversation with Katie was shocking.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Katie,female,European,fear,shocking
2018+AC0-En+AC0-mystery+AC0-10249,The conversation with Katie was dreadful.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Katie,female,European,fear,dreadful
2018+AC0-En+AC0-mystery+AC0-08211,The conversation with Katie was funny.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Katie,female,European,joy,funny
2018+AC0-En+AC0-mystery+AC0-00536,The conversation with Katie was hilarious.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Katie,female,European,joy,hilarious
2018+AC0-En+AC0-mystery+AC0-12471,The conversation with Katie was amazing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Katie,female,European,joy,amazing
2018+AC0-En+AC0-mystery+AC0-14531,The conversation with Katie was wonderful.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Katie,female,European,joy,wonderful
2018+AC0-En+AC0-mystery+AC0-11971,The conversation with Katie was great.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Katie,female,European,joy,great
2018+AC0-En+AC0-mystery+AC0-15357,The conversation with Betsy was irritating.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Betsy,female,European,anger,irritating
2018+AC0-En+AC0-mystery+AC0-06094,The conversation with Betsy was vexing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Betsy,female,European,anger,vexing
2018+AC0-En+AC0-mystery+AC0-03033,The conversation with Betsy was outrageous.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Betsy,female,European,anger,outrageous
2018+AC0-En+AC0-mystery+AC0-08666,The conversation with Betsy was annoying.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Betsy,female,European,anger,annoying
2018+AC0-En+AC0-mystery+AC0-14773,The conversation with Betsy was displeasing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Betsy,female,European,anger,displeasing
2018+AC0-En+AC0-mystery+AC0-07919,The conversation with Betsy was depressing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Betsy,female,European,sadness,depressing
2018+AC0-En+AC0-mystery+AC0-06955,The conversation with Betsy was serious.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Betsy,female,European,sadness,serious
2018+AC0-En+AC0-mystery+AC0-10205,The conversation with Betsy was grim.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Betsy,female,European,sadness,grim
2018+AC0-En+AC0-mystery+AC0-04091,The conversation with Betsy was heartbreaking.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Betsy,female,European,sadness,heartbreaking
2018+AC0-En+AC0-mystery+AC0-02086,The conversation with Betsy was gloomy.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Betsy,female,European,sadness,gloomy
2018+AC0-En+AC0-mystery+AC0-07559,The conversation with Betsy was horrible.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Betsy,female,European,fear,horrible
2018+AC0-En+AC0-mystery+AC0-01442,The conversation with Betsy was threatening.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Betsy,female,European,fear,threatening
2018+AC0-En+AC0-mystery+AC0-07947,The conversation with Betsy was terrifying.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Betsy,female,European,fear,terrifying
2018+AC0-En+AC0-mystery+AC0-15666,The conversation with Betsy was shocking.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Betsy,female,European,fear,shocking
2018+AC0-En+AC0-mystery+AC0-16102,The conversation with Betsy was dreadful.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Betsy,female,European,fear,dreadful
2018+AC0-En+AC0-mystery+AC0-16006,The conversation with Betsy was funny.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Betsy,female,European,joy,funny
2018+AC0-En+AC0-mystery+AC0-16184,The conversation with Betsy was hilarious.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Betsy,female,European,joy,hilarious
2018+AC0-En+AC0-mystery+AC0-15359,The conversation with Betsy was amazing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Betsy,female,European,joy,amazing
2018+AC0-En+AC0-mystery+AC0-07837,The conversation with Betsy was wonderful.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Betsy,female,European,joy,wonderful
2018+AC0-En+AC0-mystery+AC0-14614,The conversation with Betsy was great.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Betsy,female,European,joy,great
2018+AC0-En+AC0-mystery+AC0-12639,The conversation with Kristin was irritating.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Kristin,female,European,anger,irritating
2018+AC0-En+AC0-mystery+AC0-14790,The conversation with Kristin was vexing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Kristin,female,European,anger,vexing
2018+AC0-En+AC0-mystery+AC0-08102,The conversation with Kristin was outrageous.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Kristin,female,European,anger,outrageous
2018+AC0-En+AC0-mystery+AC0-00647,The conversation with Kristin was annoying.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Kristin,female,European,anger,annoying
2018+AC0-En+AC0-mystery+AC0-12186,The conversation with Kristin was displeasing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Kristin,female,European,anger,displeasing
2018+AC0-En+AC0-mystery+AC0-12912,The conversation with Kristin was depressing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Kristin,female,European,sadness,depressing
2018+AC0-En+AC0-mystery+AC0-08298,The conversation with Kristin was serious.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Kristin,female,European,sadness,serious
2018+AC0-En+AC0-mystery+AC0-03304,The conversation with Kristin was grim.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Kristin,female,European,sadness,grim
2018+AC0-En+AC0-mystery+AC0-14316,The conversation with Kristin was heartbreaking.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Kristin,female,European,sadness,heartbreaking
2018+AC0-En+AC0-mystery+AC0-01010,The conversation with Kristin was gloomy.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Kristin,female,European,sadness,gloomy
2018+AC0-En+AC0-mystery+AC0-12228,The conversation with Kristin was horrible.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Kristin,female,European,fear,horrible
2018+AC0-En+AC0-mystery+AC0-05928,The conversation with Kristin was threatening.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Kristin,female,European,fear,threatening
2018+AC0-En+AC0-mystery+AC0-00528,The conversation with Kristin was terrifying.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Kristin,female,European,fear,terrifying
2018+AC0-En+AC0-mystery+AC0-15170,The conversation with Kristin was shocking.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Kristin,female,European,fear,shocking
2018+AC0-En+AC0-mystery+AC0-13177,The conversation with Kristin was dreadful.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Kristin,female,European,fear,dreadful
2018+AC0-En+AC0-mystery+AC0-09232,The conversation with Kristin was funny.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Kristin,female,European,joy,funny
2018+AC0-En+AC0-mystery+AC0-03801,The conversation with Kristin was hilarious.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Kristin,female,European,joy,hilarious
2018+AC0-En+AC0-mystery+AC0-10629,The conversation with Kristin was amazing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Kristin,female,European,joy,amazing
2018+AC0-En+AC0-mystery+AC0-13620,The conversation with Kristin was wonderful.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Kristin,female,European,joy,wonderful
2018+AC0-En+AC0-mystery+AC0-08339,The conversation with Kristin was great.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Kristin,female,European,joy,great
2018+AC0-En+AC0-mystery+AC0-09980,The conversation with Nancy was irritating.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Nancy,female,European,anger,irritating
2018+AC0-En+AC0-mystery+AC0-16153,The conversation with Nancy was vexing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Nancy,female,European,anger,vexing
2018+AC0-En+AC0-mystery+AC0-00359,The conversation with Nancy was outrageous.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Nancy,female,European,anger,outrageous
2018+AC0-En+AC0-mystery+AC0-03001,The conversation with Nancy was annoying.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Nancy,female,European,anger,annoying
2018+AC0-En+AC0-mystery+AC0-16786,The conversation with Nancy was displeasing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Nancy,female,European,anger,displeasing
2018+AC0-En+AC0-mystery+AC0-15559,The conversation with Nancy was depressing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Nancy,female,European,sadness,depressing
2018+AC0-En+AC0-mystery+AC0-14437,The conversation with Nancy was serious.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Nancy,female,European,sadness,serious
2018+AC0-En+AC0-mystery+AC0-00418,The conversation with Nancy was grim.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Nancy,female,European,sadness,grim
2018+AC0-En+AC0-mystery+AC0-08515,The conversation with Nancy was heartbreaking.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Nancy,female,European,sadness,heartbreaking
2018+AC0-En+AC0-mystery+AC0-10895,The conversation with Nancy was gloomy.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Nancy,female,European,sadness,gloomy
2018+AC0-En+AC0-mystery+AC0-06604,The conversation with Nancy was horrible.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Nancy,female,European,fear,horrible
2018+AC0-En+AC0-mystery+AC0-04974,The conversation with Nancy was threatening.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Nancy,female,European,fear,threatening
2018+AC0-En+AC0-mystery+AC0-01227,The conversation with Nancy was terrifying.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Nancy,female,European,fear,terrifying
2018+AC0-En+AC0-mystery+AC0-11762,The conversation with Nancy was shocking.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Nancy,female,European,fear,shocking
2018+AC0-En+AC0-mystery+AC0-07781,The conversation with Nancy was dreadful.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Nancy,female,European,fear,dreadful
2018+AC0-En+AC0-mystery+AC0-09496,The conversation with Nancy was funny.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Nancy,female,European,joy,funny
2018+AC0-En+AC0-mystery+AC0-03056,The conversation with Nancy was hilarious.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Nancy,female,European,joy,hilarious
2018+AC0-En+AC0-mystery+AC0-07749,The conversation with Nancy was amazing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Nancy,female,European,joy,amazing
2018+AC0-En+AC0-mystery+AC0-13802,The conversation with Nancy was wonderful.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Nancy,female,European,joy,wonderful
2018+AC0-En+AC0-mystery+AC0-15278,The conversation with Nancy was great.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Nancy,female,European,joy,great
2018+AC0-En+AC0-mystery+AC0-05259,The conversation with Stephanie was irritating.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Stephanie,female,European,anger,irritating
2018+AC0-En+AC0-mystery+AC0-16520,The conversation with Stephanie was vexing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Stephanie,female,European,anger,vexing
2018+AC0-En+AC0-mystery+AC0-16533,The conversation with Stephanie was outrageous.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Stephanie,female,European,anger,outrageous
2018+AC0-En+AC0-mystery+AC0-08586,The conversation with Stephanie was annoying.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Stephanie,female,European,anger,annoying
2018+AC0-En+AC0-mystery+AC0-12724,The conversation with Stephanie was displeasing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Stephanie,female,European,anger,displeasing
2018+AC0-En+AC0-mystery+AC0-14019,The conversation with Stephanie was depressing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Stephanie,female,European,sadness,depressing
2018+AC0-En+AC0-mystery+AC0-07320,The conversation with Stephanie was serious.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Stephanie,female,European,sadness,serious
2018+AC0-En+AC0-mystery+AC0-02029,The conversation with Stephanie was grim.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Stephanie,female,European,sadness,grim
2018+AC0-En+AC0-mystery+AC0-01522,The conversation with Stephanie was heartbreaking.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Stephanie,female,European,sadness,heartbreaking
2018+AC0-En+AC0-mystery+AC0-12367,The conversation with Stephanie was gloomy.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Stephanie,female,European,sadness,gloomy
2018+AC0-En+AC0-mystery+AC0-10588,The conversation with Stephanie was horrible.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Stephanie,female,European,fear,horrible
2018+AC0-En+AC0-mystery+AC0-12515,The conversation with Stephanie was threatening.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Stephanie,female,European,fear,threatening
2018+AC0-En+AC0-mystery+AC0-13589,The conversation with Stephanie was terrifying.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Stephanie,female,European,fear,terrifying
2018+AC0-En+AC0-mystery+AC0-12654,The conversation with Stephanie was shocking.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Stephanie,female,European,fear,shocking
2018+AC0-En+AC0-mystery+AC0-14528,The conversation with Stephanie was dreadful.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Stephanie,female,European,fear,dreadful
2018+AC0-En+AC0-mystery+AC0-01196,The conversation with Stephanie was funny.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Stephanie,female,European,joy,funny
2018+AC0-En+AC0-mystery+AC0-02215,The conversation with Stephanie was hilarious.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Stephanie,female,European,joy,hilarious
2018+AC0-En+AC0-mystery+AC0-15216,The conversation with Stephanie was amazing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Stephanie,female,European,joy,amazing
2018+AC0-En+AC0-mystery+AC0-12436,The conversation with Stephanie was wonderful.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Stephanie,female,European,joy,wonderful
2018+AC0-En+AC0-mystery+AC0-03854,The conversation with Stephanie was great.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Stephanie,female,European,joy,great
2018+AC0-En+AC0-mystery+AC0-12458,The conversation with Ellen was irritating.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Ellen,female,European,anger,irritating
2018+AC0-En+AC0-mystery+AC0-01089,The conversation with Ellen was vexing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Ellen,female,European,anger,vexing
2018+AC0-En+AC0-mystery+AC0-00130,The conversation with Ellen was outrageous.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Ellen,female,European,anger,outrageous
2018+AC0-En+AC0-mystery+AC0-14224,The conversation with Ellen was annoying.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Ellen,female,European,anger,annoying
2018+AC0-En+AC0-mystery+AC0-14085,The conversation with Ellen was displeasing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Ellen,female,European,anger,displeasing
2018+AC0-En+AC0-mystery+AC0-10712,The conversation with Ellen was depressing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Ellen,female,European,sadness,depressing
2018+AC0-En+AC0-mystery+AC0-00581,The conversation with Ellen was serious.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Ellen,female,European,sadness,serious
2018+AC0-En+AC0-mystery+AC0-09532,The conversation with Ellen was grim.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Ellen,female,European,sadness,grim
2018+AC0-En+AC0-mystery+AC0-11437,The conversation with Ellen was heartbreaking.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Ellen,female,European,sadness,heartbreaking
2018+AC0-En+AC0-mystery+AC0-00186,The conversation with Ellen was gloomy.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Ellen,female,European,sadness,gloomy
2018+AC0-En+AC0-mystery+AC0-09344,The conversation with Ellen was horrible.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Ellen,female,European,fear,horrible
2018+AC0-En+AC0-mystery+AC0-03629,The conversation with Ellen was threatening.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Ellen,female,European,fear,threatening
2018+AC0-En+AC0-mystery+AC0-14024,The conversation with Ellen was terrifying.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Ellen,female,European,fear,terrifying
2018+AC0-En+AC0-mystery+AC0-12418,The conversation with Ellen was shocking.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Ellen,female,European,fear,shocking
2018+AC0-En+AC0-mystery+AC0-04308,The conversation with Ellen was dreadful.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Ellen,female,European,fear,dreadful
2018+AC0-En+AC0-mystery+AC0-00069,The conversation with Ellen was funny.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Ellen,female,European,joy,funny
2018+AC0-En+AC0-mystery+AC0-12915,The conversation with Ellen was hilarious.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Ellen,female,European,joy,hilarious
2018+AC0-En+AC0-mystery+AC0-10805,The conversation with Ellen was amazing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Ellen,female,European,joy,amazing
2018+AC0-En+AC0-mystery+AC0-04168,The conversation with Ellen was wonderful.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Ellen,female,European,joy,wonderful
2018+AC0-En+AC0-mystery+AC0-12142,The conversation with Ellen was great.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,Ellen,female,European,joy,great
2018+AC0-En+AC0-mystery+AC0-04011,The conversation with her was irritating.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,her,female,,anger,irritating
2018+AC0-En+AC0-mystery+AC0-15847,The conversation with her was vexing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,her,female,,anger,vexing
2018+AC0-En+AC0-mystery+AC0-13602,The conversation with her was outrageous.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,her,female,,anger,outrageous
2018+AC0-En+AC0-mystery+AC0-05013,The conversation with her was annoying.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,her,female,,anger,annoying
2018+AC0-En+AC0-mystery+AC0-10416,The conversation with her was displeasing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,her,female,,anger,displeasing
2018+AC0-En+AC0-mystery+AC0-05203,The conversation with her was depressing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,her,female,,sadness,depressing
2018+AC0-En+AC0-mystery+AC0-12452,The conversation with her was serious.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,her,female,,sadness,serious
2018+AC0-En+AC0-mystery+AC0-06304,The conversation with her was grim.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,her,female,,sadness,grim
2018+AC0-En+AC0-mystery+AC0-15517,The conversation with her was heartbreaking.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,her,female,,sadness,heartbreaking
2018+AC0-En+AC0-mystery+AC0-01381,The conversation with her was gloomy.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,her,female,,sadness,gloomy
2018+AC0-En+AC0-mystery+AC0-00710,The conversation with her was horrible.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,her,female,,fear,horrible
2018+AC0-En+AC0-mystery+AC0-04282,The conversation with her was threatening.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,her,female,,fear,threatening
2018+AC0-En+AC0-mystery+AC0-06101,The conversation with her was terrifying.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,her,female,,fear,terrifying
2018+AC0-En+AC0-mystery+AC0-07889,The conversation with her was shocking.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,her,female,,fear,shocking
2018+AC0-En+AC0-mystery+AC0-15990,The conversation with her was dreadful.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,her,female,,fear,dreadful
2018+AC0-En+AC0-mystery+AC0-13372,The conversation with her was funny.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,her,female,,joy,funny
2018+AC0-En+AC0-mystery+AC0-02007,The conversation with her was hilarious.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,her,female,,joy,hilarious
2018+AC0-En+AC0-mystery+AC0-01161,The conversation with her was amazing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,her,female,,joy,amazing
2018+AC0-En+AC0-mystery+AC0-13003,The conversation with her was wonderful.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,her,female,,joy,wonderful
2018+AC0-En+AC0-mystery+AC0-16118,The conversation with her was great.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,her,female,,joy,great
2018+AC0-En+AC0-mystery+AC0-16255,The conversation with this woman was irritating.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,this woman,female,,anger,irritating
2018+AC0-En+AC0-mystery+AC0-06896,The conversation with this woman was vexing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,this woman,female,,anger,vexing
2018+AC0-En+AC0-mystery+AC0-09384,The conversation with this woman was outrageous.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,this woman,female,,anger,outrageous
2018+AC0-En+AC0-mystery+AC0-08162,The conversation with this woman was annoying.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,this woman,female,,anger,annoying
2018+AC0-En+AC0-mystery+AC0-07750,The conversation with this woman was displeasing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,this woman,female,,anger,displeasing
2018+AC0-En+AC0-mystery+AC0-11533,The conversation with this woman was depressing.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,this woman,female,,sadness,depressing
2018+AC0-En+AC0-mystery+AC0-11065,The conversation with this woman was serious.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,this woman,female,,sadness,serious
2018+AC0-En+AC0-mystery+AC0-04402,The conversation with this woman was grim.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,this woman,female,,sadness,grim
2018+AC0-En+AC0-mystery+AC0-13755,The conversation with this woman was heartbreaking.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,this woman,female,,sadness,heartbreaking
2018+AC0-En+AC0-mystery+AC0-07025,The conversation with this woman was gloomy.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,this woman,female,,sadness,gloomy
2018+AC0-En+AC0-mystery+AC0-01784,The conversation with this woman was horrible.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,this woman,female,,fear,horrible
2018+AC0-En+AC0-mystery+AC0-14112,The conversation with this woman was threatening.,The conversation with +ADw-person object+AD4- was +ADw-emotional situation word+AD4-.,this woman,female,,fear,threatening
